protein_id,go_term
YHR086W,GO:0005681
YHR086W,GO:0005685
YHR086W,GO:0005737
YHR086W,GO:0005829
YHR086W,GO:0071004
YHR086W,GO:0003723
YHR086W,GO:0003729
YHR086W-A,GO:0008150
YHR086W-A,GO:0005575
YHR086W-A,GO:0003674
YHR087W,GO:0006364
YHR087W,GO:0016070
YHR087W,GO:0042254
YHR087W,GO:0005634
YHR087W,GO:0005737
YHR087W,GO:0003674
YHR088W,GO:0000055
YHR088W,GO:0000460
YHR088W,GO:0000463
YHR088W,GO:0000466
YHR088W,GO:0000470
YHR088W,GO:0006364
YHR088W,GO:0042254
YHR088W,GO:0005634
YHR088W,GO:0005730
YHR088W,GO:0030687
YHR088W,GO:0019843
YHR088W,GO:0042134
YHR089C,GO:0000454
YHR089C,GO:0001522
YHR089C,GO:0006364
YHR089C,GO:0031120
YHR089C,GO:0042254
YHR089C,GO:0005634
YHR089C,GO:0005730
YHR089C,GO:0031429
YHR089C,GO:1990904
YHR089C,GO:0003723
YHR089C,GO:0034513
YHR090C,GO:0006281
YHR090C,GO:0006325
YHR090C,GO:0006338
YHR090C,GO:0006355
YHR090C,GO:0051321
YHR090C,GO:0000785
YHR090C,GO:0005634
YHR090C,GO:0005829
YHR090C,GO:0032777
YHR090C,GO:0035267
YHR090C,GO:0004402
YHR090C,GO:0008270
YHR090C,GO:0035064
YHR090C,GO:0046872
YHR091C,GO:0006412
YHR091C,GO:0006420
YHR091C,GO:0032543
YHR091C,GO:0070144
YHR091C,GO:0005737
YHR091C,GO:0005739
YHR091C,GO:0005759
YHR091C,GO:0004812
YHR091C,GO:0004814
YHR091C,GO:0005524
YHR092C,GO:0008643
YHR092C,GO:0008645
YHR092C,GO:0015750
YHR092C,GO:0015755
YHR092C,GO:0015761
YHR092C,GO:0055085
YHR092C,GO:1902600
YHR092C,GO:1904659
YHR092C,GO:0005886
YHR092C,GO:0016020
YHR092C,GO:0071944
YHR092C,GO:0005351
YHR092C,GO:0005353
YHR092C,GO:0015146
YHR092C,GO:0015578
YHR092C,GO:0022857
YHR092C,GO:0055056
YHR094C,GO:0008643
YHR094C,GO:0015750
YHR094C,GO:0015755
YHR094C,GO:0015757
YHR094C,GO:0015761
YHR094C,GO:0055085
YHR094C,GO:1902600
YHR094C,GO:1904659
YHR094C,GO:0005886
YHR094C,GO:0016020
YHR094C,GO:0071944
YHR094C,GO:0005351
YHR094C,GO:0005353
YHR094C,GO:0005354
YHR094C,GO:0015146
YHR094C,GO:0015578
YHR094C,GO:0022857
YHR094C,GO:0055056
YHR096C,GO:0008643
YHR096C,GO:0008645
YHR096C,GO:0015755
YHR096C,GO:0015761
YHR096C,GO:0055085
YHR096C,GO:1902600
YHR096C,GO:1904659
YHR096C,GO:0005886
YHR096C,GO:0016020
YHR096C,GO:0071944
YHR096C,GO:0005351
YHR096C,GO:0005353
YHR096C,GO:0015578
YHR096C,GO:0022857
YHR096C,GO:0055056
YHR097C,GO:0008150
YHR097C,GO:0005634
YHR097C,GO:0005737
YHR097C,GO:0030479
YHR097C,GO:0034399
YHR097C,GO:0003674
YHR098C,GO:0006886
YHR098C,GO:0006888
YHR098C,GO:0015031
YHR098C,GO:0016192
YHR098C,GO:0090110
YHR098C,GO:0000139
YHR098C,GO:0005737
YHR098C,GO:0005783
YHR098C,GO:0005789
YHR098C,GO:0005794
YHR098C,GO:0016020
YHR098C,GO:0030127
YHR098C,GO:0043332
YHR098C,GO:0070971
YHR098C,GO:0071944
YHR098C,GO:0000149
YHR098C,GO:0005048
YHR098C,GO:0008270
YHR099W,GO:0006281
YHR099W,GO:0006325
YHR099W,GO:0006338
YHR099W,GO:0006355
YHR099W,GO:0019222
YHR099W,GO:0033554
YHR099W,GO:0045944
YHR099W,GO:0140861
YHR099W,GO:0000124
YHR099W,GO:0005634
YHR099W,GO:0035267
YHR099W,GO:0046695
YHR099W,GO:0004402
YHR100C,GO:0006655
YHR100C,GO:0008654
YHR100C,GO:0032049
YHR100C,GO:0005737
YHR100C,GO:0005739
YHR100C,GO:0005743
YHR100C,GO:0005759
YHR100C,GO:0008962
YHR100C,GO:0016787
YHR101C,GO:0009272
YHR101C,GO:0071555
YHR101C,GO:0005783
YHR101C,GO:0005789
YHR101C,GO:0016020
YHR101C,GO:0003674
YHR102W,GO:0006338
YHR102W,GO:0006468
YHR102W,GO:0007118
YHR102W,GO:0016310
YHR102W,GO:0031505
YHR102W,GO:0035556
YHR102W,GO:0000131
YHR102W,GO:0005737
YHR102W,GO:0005933
YHR102W,GO:0043332
YHR102W,GO:0004672
YHR102W,GO:0004674
YHR102W,GO:0005524
YHR102W,GO:0044024
YHR102W,GO:0106310
YHR103W,GO:0015031
YHR103W,GO:0031505
YHR103W,GO:0071555
YHR103W,GO:0005737
YHR103W,GO:0005794
YHR103W,GO:0003674
YHR104W,GO:0019388
YHR104W,GO:0019568
YHR104W,GO:0034599
YHR104W,GO:0042843
YHR104W,GO:0071470
YHR104W,GO:0005634
YHR104W,GO:0005737
YHR104W,GO:0005829
YHR104W,GO:0003729
YHR104W,GO:0004032
YHR104W,GO:0016491
YHR104W,GO:0032866
YHR105W,GO:0008150
YHR105W,GO:0005768
YHR105W,GO:0005773
YHR105W,GO:0005774
YHR105W,GO:0010008
YHR105W,GO:0016020
YHR105W,GO:0032266
YHR105W,GO:0035091
YHR106W,GO:0019430
YHR106W,GO:0034599
YHR106W,GO:0045454
YHR106W,GO:0005737
YHR106W,GO:0005739
YHR106W,GO:0005829
YHR106W,GO:0004791
YHR106W,GO:0016491
YHR107C,GO:0000281
YHR107C,GO:0000921
YHR107C,GO:0001934
YHR107C,GO:0008104
YHR107C,GO:0030011
YHR107C,GO:0051301
YHR107C,GO:0061640
YHR107C,GO:1903475
YHR107C,GO:0000144
YHR107C,GO:0005621
YHR107C,GO:0005628
YHR107C,GO:0005737
YHR107C,GO:0005935
YHR107C,GO:0005937
YHR107C,GO:0005940
YHR107C,GO:0015630
YHR107C,GO:0016020
YHR107C,GO:0031105
YHR107C,GO:0032153
YHR107C,GO:0032160
YHR107C,GO:0003924
YHR107C,GO:0005200
YHR107C,GO:0005525
YHR107C,GO:0010314
YHR107C,GO:0060090
YHR107C,GO:0070273
YHR108W,GO:0006886
YHR108W,GO:0006895
YHR108W,GO:0006896
YHR108W,GO:0007034
YHR108W,GO:0015031
YHR108W,GO:0016192
YHR108W,GO:0016197
YHR108W,GO:0016482
YHR108W,GO:0043328
YHR108W,GO:0005794
YHR108W,GO:0005802
YHR108W,GO:0005829
YHR108W,GO:0035091
YHR108W,GO:0043130
YHR108W,GO:0070273
YHR109W,GO:0018022
YHR109W,GO:0032259
YHR109W,GO:0005737
YHR109W,GO:0005829
YHR109W,GO:0000277
YHR109W,GO:0008168
YHR109W,GO:0016279
YHR110W,GO:0006886
YHR110W,GO:0006888
YHR110W,GO:0007030
YHR110W,GO:0015031
YHR110W,GO:0016192
YHR110W,GO:0005783
YHR110W,GO:0005789
YHR110W,GO:0005793
YHR110W,GO:0005794
YHR110W,GO:0016020
YHR110W,GO:0030134
YHR110W,GO:0003674
YHR111W,GO:0001403
YHR111W,GO:0002098
YHR111W,GO:0002143
YHR111W,GO:0007114
YHR111W,GO:0008033
YHR111W,GO:0032447
YHR111W,GO:0034227
YHR111W,GO:0034599
YHR111W,GO:0043412
YHR111W,GO:2000220
YHR111W,GO:0005737
YHR111W,GO:0005829
YHR111W,GO:0004792
YHR111W,GO:0005524
YHR111W,GO:0008270
YHR111W,GO:0008641
YHR111W,GO:0016740
YHR111W,GO:0016779
YHR111W,GO:0016783
YHR111W,GO:0042292
YHR111W,GO:0046872
YHR111W,GO:0070566
YHR111W,GO:0070733
YHR112C,GO:0006790
YHR112C,GO:0019346
YHR112C,GO:0005634
YHR112C,GO:0005737
YHR112C,GO:0016829
YHR112C,GO:0016846
YHR112C,GO:0030170
YHR112C,GO:0047804
YHR113W,GO:0006508
YHR113W,GO:0000324
YHR113W,GO:0000328
YHR113W,GO:0005737
YHR113W,GO:0005773
YHR113W,GO:0005775
YHR113W,GO:0004177
YHR113W,GO:0008237
YHR113W,GO:0008270
YHR113W,GO:0046872
YHR113W,GO:0070006
YHR114W,GO:0006897
YHR114W,GO:0007015
YHR114W,GO:0009651
YHR114W,GO:0030036
YHR114W,GO:0030833
YHR114W,GO:0045010
YHR114W,GO:0005737
YHR114W,GO:0005856
YHR114W,GO:0005886
YHR114W,GO:0005935
YHR114W,GO:0030479
YHR114W,GO:0030864
YHR114W,GO:0043332
YHR114W,GO:0005543
YHR114W,GO:0008047
YHR115C,GO:0000132
YHR115C,GO:0000921
YHR115C,GO:0006511
YHR115C,GO:0016567
YHR115C,GO:0031578
YHR115C,GO:0032186
YHR115C,GO:0051301
YHR115C,GO:0051865
YHR115C,GO:0090337
YHR115C,GO:0097271
YHR115C,GO:0000151
YHR115C,GO:0005737
YHR115C,GO:0005829
YHR115C,GO:0032153
YHR115C,GO:0004842
YHR115C,GO:0008270
YHR115C,GO:0016740
YHR115C,GO:0046872
YHR115C,GO:0061630
YHR116W,GO:0033108
YHR116W,GO:0005737
YHR116W,GO:0005739
YHR116W,GO:0005758
YHR116W,GO:0003674
YHR117W,GO:0006626
YHR117W,GO:0030150
YHR117W,GO:0045039
YHR117W,GO:0005739
YHR117W,GO:0005741
YHR117W,GO:0008320
YHR117W,GO:0030943
YHR118C,GO:0006260
YHR118C,GO:0006267
YHR118C,GO:0006270
YHR118C,GO:0030466
YHR118C,GO:0005634
YHR118C,GO:0005656
YHR118C,GO:0005664
YHR118C,GO:0031261
YHR118C,GO:0003677
YHR118C,GO:0003688
YHR119W,GO:0000122
YHR119W,GO:0000723
YHR119W,GO:0006325
YHR119W,GO:0006357
YHR119W,GO:0030437
YHR119W,GO:0030466
YHR119W,GO:0031509
YHR119W,GO:0032259
YHR119W,GO:0033554
YHR119W,GO:0042138
YHR119W,GO:0045944
YHR119W,GO:1902275
YHR119W,GO:1903341
YHR119W,GO:0005634
YHR119W,GO:0005694
YHR119W,GO:0048188
YHR119W,GO:0003723
YHR119W,GO:0008168
YHR119W,GO:0008270
YHR119W,GO:0016279
YHR119W,GO:0042800
YHR119W,GO:0140999
YHR120W,GO:0000002
YHR120W,GO:0006259
YHR120W,GO:0006281
YHR120W,GO:0006298
YHR120W,GO:0007005
YHR120W,GO:0043504
YHR120W,GO:0005634
YHR120W,GO:0005739
YHR120W,GO:0003677
YHR120W,GO:0003690
YHR120W,GO:0005524
YHR120W,GO:0008094
YHR120W,GO:0030983
YHR120W,GO:0032137
YHR120W,GO:0032139
YHR120W,GO:0140664
YHR121W,GO:0016070
YHR121W,GO:0005634
YHR121W,GO:0005737
YHR121W,GO:0010494
YHR121W,GO:0003723
YHR122W,GO:0007059
YHR122W,GO:0016226
YHR122W,GO:0097428
YHR122W,GO:0106035
YHR122W,GO:0005634
YHR122W,GO:0005737
YHR122W,GO:0097361
YHR122W,GO:0003674
YHR123W,GO:0006644
YHR123W,GO:0006646
YHR123W,GO:0006656
YHR123W,GO:0006657
YHR123W,GO:0008610
YHR123W,GO:0008654
YHR123W,GO:0000139
YHR123W,GO:0005783
YHR123W,GO:0005794
YHR123W,GO:0016020
YHR123W,GO:0004142
YHR123W,GO:0004307
YHR123W,GO:0016740
YHR123W,GO:0016780
YHR124W,GO:0006355
YHR124W,GO:0043934
YHR124W,GO:0045944
YHR124W,GO:0051301
YHR124W,GO:0051321
YHR124W,GO:0000228
YHR124W,GO:0005634
YHR124W,GO:0003677
YHR124W,GO:0003700
YHR124W,GO:0043565
YHR126C,GO:0008150
YHR126C,GO:0000324
YHR126C,GO:0005886
YHR126C,GO:0098552
YHR126C,GO:0003674
YHR126C,GO:0005199
YHR127W,GO:0000022
YHR127W,GO:0005634
YHR127W,GO:0003674
YHR127W,GO:0003676
YHR128W,GO:0008655
YHR128W,GO:0009058
YHR128W,GO:0044206
YHR128W,GO:0005737
YHR128W,GO:0004845
YHR128W,GO:0005525
YHR128W,GO:0016757
YHR129C,GO:0000132
YHR129C,GO:0007097
YHR129C,GO:0031578
YHR129C,GO:0005737
YHR129C,GO:0005856
YHR129C,GO:0005869
YHR129C,GO:0005874
YHR129C,GO:0016020
YHR129C,GO:0030286
YHR129C,GO:0043232
YHR129C,GO:0005200
YHR131C,GO:0008150
YHR131C,GO:0005737
YHR131C,GO:0005829
YHR131C,GO:0003674
YHR132C,GO:0006508
YHR132C,GO:0071555
YHR132C,GO:0000324
YHR132C,GO:0005576
YHR132C,GO:0005615
YHR132C,GO:0005773
YHR132C,GO:0004181
YHR132C,GO:0008270
YHR132C,GO:0046872
YHR132W-A,GO:0034605
YHR132W-A,GO:1900152
YHR132W-A,GO:1901992
YHR132W-A,GO:1903452
YHR132W-A,GO:0005634
YHR132W-A,GO:0005737
YHR132W-A,GO:0004864
YHR132W-A,GO:0044877
YHR133C,GO:0016126
YHR133C,GO:0005634
YHR133C,GO:0005783
YHR133C,GO:0005789
YHR133C,GO:0005829
YHR133C,GO:0016020
YHR133C,GO:0034399
YHR133C,GO:0051082
YHR134W,GO:0006281
YHR134W,GO:0006508
YHR134W,GO:0006974
YHR134W,GO:0016925
YHR134W,GO:0019985
YHR134W,GO:0036205
YHR134W,GO:1990414
YHR134W,GO:1990466
YHR134W,GO:0000324
YHR134W,GO:0005634
YHR134W,GO:0005635
YHR134W,GO:0004222
YHR134W,GO:0008237
YHR134W,GO:0008270
YHR134W,GO:0032183
YHR134W,GO:0046872
YHR134W,GO:0061665
YHR135C,GO:0000902
YHR135C,GO:0006338
YHR135C,GO:0006468
YHR135C,GO:0006897
YHR135C,GO:0007165
YHR135C,GO:0009749
YHR135C,GO:0010255
YHR135C,GO:0016310
YHR135C,GO:0005634
YHR135C,GO:0005737
YHR135C,GO:0005739
YHR135C,GO:0005783
YHR135C,GO:0005886
YHR135C,GO:0031966
YHR135C,GO:0071944
YHR135C,GO:0004672
YHR135C,GO:0004674
YHR135C,GO:0005524
YHR135C,GO:0044024
YHR135C,GO:0106310
YHR136C,GO:0006623
YHR136C,GO:0005737
YHR136C,GO:0004860
YHR136C,GO:0004861
YHR137W,GO:0006571
YHR137W,GO:0009058
YHR137W,GO:0009072
YHR137W,GO:0009074
YHR137W,GO:0009094
YHR137W,GO:0019509
YHR137W,GO:0019878
YHR137W,GO:0097053
YHR137W,GO:0005634
YHR137W,GO:0005737
YHR137W,GO:0008483
YHR137W,GO:0008793
YHR137W,GO:0016212
YHR137W,GO:0030170
YHR137W,GO:0047536
YHR137W,GO:0080130
YHR138C,GO:0042144
YHR138C,GO:0005575
YHR138C,GO:0004866
YHR139C,GO:0030435
YHR139C,GO:0030476
YHR139C,GO:0005575
YHR139C,GO:0003674
YHR140W,GO:0008150
YHR140W,GO:0005737
YHR140W,GO:0005783
YHR140W,GO:0005789
YHR140W,GO:0012505
YHR140W,GO:0016020
YHR140W,GO:0003674
YHR141C,GO:0002181
YHR141C,GO:0006412
YHR141C,GO:0046677
YHR141C,GO:0046898
YHR141C,GO:0005737
YHR141C,GO:0005840
YHR141C,GO:0022625
YHR141C,GO:0044391
YHR141C,GO:1990904
YHR141C,GO:0003735
YHR141C,GO:0008270
YHR142W,GO:0006031
YHR142W,GO:0006457
YHR142W,GO:0006888
YHR142W,GO:0015031
YHR142W,GO:0071555
YHR142W,GO:0005628
YHR142W,GO:0005783
YHR142W,GO:0005789
YHR142W,GO:0005934
YHR142W,GO:0005935
YHR142W,GO:0016020
YHR142W,GO:0051082
YHR143W,GO:0000920
YHR143W,GO:0007124
YHR143W,GO:0071555
YHR143W,GO:0000324
YHR143W,GO:0005576
YHR143W,GO:0005621
YHR143W,GO:0009277
YHR143W,GO:0016020
YHR143W,GO:0098552
YHR143W,GO:0015926
YHR143W-A,GO:0001172
YHR143W-A,GO:0006351
YHR143W-A,GO:0006360
YHR143W-A,GO:0006366
YHR143W-A,GO:0006383
YHR143W-A,GO:0042254
YHR143W-A,GO:0042797
YHR143W-A,GO:0000428
YHR143W-A,GO:0005634
YHR143W-A,GO:0005665
YHR143W-A,GO:0005666
YHR143W-A,GO:0005730
YHR143W-A,GO:0005736
YHR143W-A,GO:0005737
YHR143W-A,GO:0005777
YHR143W-A,GO:0001054
YHR143W-A,GO:0001055
YHR143W-A,GO:0001056
YHR143W-A,GO:0003677
YHR143W-A,GO:0003899
YHR143W-A,GO:0003968
YHR143W-A,GO:0008270
YHR143W-A,GO:0046872
YHR144C,GO:0006226
YHR144C,GO:0006231
YHR144C,GO:0009165
YHR144C,GO:0009972
YHR144C,GO:0034654
YHR144C,GO:0005737
YHR144C,GO:0004132
YHR144C,GO:0008270
YHR144C,GO:0016787
YHR144C,GO:0016814
YHR144C,GO:0019239
YHR144C,GO:0046872
YHR146W,GO:0007165
YHR146W,GO:0008150
YHR146W,GO:0005634
YHR146W,GO:0005737
YHR146W,GO:0031588
YHR146W,GO:0071944
YHR146W,GO:0003677
YHR146W,GO:0019901
YHR147C,GO:0006412
YHR147C,GO:0032543
YHR147C,GO:0005739
YHR147C,GO:0005762
YHR147C,GO:0005840
YHR147C,GO:1990904
YHR147C,GO:0003735
YHR147C,GO:0019843
YHR148W,GO:0006364
YHR148W,GO:0042254
YHR148W,GO:0042274
YHR148W,GO:0005634
YHR148W,GO:0005730
YHR148W,GO:0030686
YHR148W,GO:0032040
YHR148W,GO:0034457
YHR148W,GO:1990904
YHR148W,GO:0019843
YHR148W,GO:0030515
YHR149C,GO:1902413
YHR149C,GO:0000131
YHR149C,GO:0005934
YHR149C,GO:0005935
YHR149C,GO:0016020
YHR149C,GO:0071944
YHR149C,GO:0003674
YHR150W,GO:0007031
YHR150W,GO:0005777
YHR150W,GO:0005778
YHR150W,GO:0005829
YHR150W,GO:0016020
YHR150W,GO:0003674
YHR151C,GO:0071464
YHR151C,GO:0005789
YHR151C,GO:0016020
YHR151C,GO:0003674
YHR152W,GO:0007127
YHR152W,GO:0030435
YHR152W,GO:0031536
YHR152W,GO:0051321
YHR152W,GO:1904750
YHR152W,GO:0005634
YHR152W,GO:0005730
YHR152W,GO:0003674
YHR153C,GO:0007130
YHR153C,GO:0010520
YHR153C,GO:0030435
YHR153C,GO:0030437
YHR153C,GO:0033235
YHR153C,GO:0051321
YHR153C,GO:0000228
YHR153C,GO:0000217
YHR154W,GO:0006281
YHR154W,GO:0006302
YHR154W,GO:0010526
YHR154W,GO:1903775
YHR154W,GO:1990683
YHR154W,GO:2000001
YHR154W,GO:0005634
YHR154W,GO:0035361
YHR154W,GO:0071944
YHR154W,GO:0003682
YHR155W,GO:0032366
YHR155W,GO:0005739
YHR155W,GO:0005783
YHR155W,GO:0005789
YHR155W,GO:0005829
YHR155W,GO:0005886
YHR155W,GO:0016020
YHR155W,GO:0031966
YHR155W,GO:0032541
YHR155W,GO:0003674
YHR156C,GO:0008150
YHR156C,GO:0000785
YHR156C,GO:0005634
YHR156C,GO:0005682
YHR156C,GO:0005515
YHR157W,GO:0007131
YHR157W,GO:0042138
YHR157W,GO:0051321
YHR157W,GO:0000794
YHR157W,GO:0003674
YHR158C,GO:0000755
YHR158C,GO:0001100
YHR158C,GO:0008360
YHR158C,GO:0032465
YHR158C,GO:0060627
YHR158C,GO:0061245
YHR158C,GO:0090029
YHR158C,GO:0090337
YHR158C,GO:0005628
YHR158C,GO:0005737
YHR158C,GO:0005934
YHR158C,GO:0005935
YHR158C,GO:0005938
YHR158C,GO:0043332
YHR158C,GO:0051285
YHR158C,GO:1990615
YHR158C,GO:0005515
YHR159W,GO:0008150
YHR159W,GO:0005737
YHR159W,GO:0003674
YHR160C,GO:0016558
YHR160C,GO:0005737
YHR160C,GO:0005777
YHR160C,GO:0005778
YHR160C,GO:0005829
YHR160C,GO:0016020
YHR160C,GO:0005515
YHR161C,GO:0006897
YHR161C,GO:0006900
YHR161C,GO:0048268
YHR161C,GO:0072583
YHR161C,GO:0005628
YHR161C,GO:0005737
YHR161C,GO:0005886
YHR161C,GO:0005905
YHR161C,GO:0005933
YHR161C,GO:0005935
YHR161C,GO:0030136
YHR161C,GO:0000149
YHR161C,GO:0005545
YHR161C,GO:0005546
YHR161C,GO:0030276
YHR161C,GO:0032050
YHR162W,GO:0006850
YHR162W,GO:0005739
YHR162W,GO:0005743
YHR162W,GO:0050833
YHR163W,GO:0005975
YHR163W,GO:0006098
YHR163W,GO:0009051
YHR163W,GO:0005634
YHR163W,GO:0005737
YHR163W,GO:0005829
YHR163W,GO:0016787
YHR163W,GO:0017057
YHR164C,GO:0000706
YHR164C,GO:0000723
YHR164C,GO:0000729
YHR164C,GO:0006259
YHR164C,GO:0006260
YHR164C,GO:0006261
YHR164C,GO:0006273
YHR164C,GO:0006281
YHR164C,GO:0032508
YHR164C,GO:0033314
YHR164C,GO:0044806
YHR164C,GO:0071932
YHR164C,GO:0000781
YHR164C,GO:0005634
YHR164C,GO:0005694
YHR164C,GO:0005737
YHR164C,GO:0000014
YHR164C,GO:0000400
YHR164C,GO:0003677
YHR164C,GO:0003678
YHR164C,GO:0003723
YHR164C,GO:0004386
YHR164C,GO:0004518
YHR164C,GO:0005524
YHR164C,GO:0016887
YHR164C,GO:0017108
YHR164C,GO:0017116
YHR164C,GO:0032448
YHR164C,GO:0043539
YHR164C,GO:0046872
YHR164C,GO:0051539
YHR164C,GO:0061849
YHR165C,GO:0000244
YHR165C,GO:0000350
YHR165C,GO:0000389
YHR165C,GO:0000395
YHR165C,GO:0000398
YHR165C,GO:0006397
YHR165C,GO:0008380
YHR165C,GO:0005634
YHR165C,GO:0005681
YHR165C,GO:0005682
YHR165C,GO:0046540
YHR165C,GO:0071013
YHR165C,GO:0000386
YHR165C,GO:0003723
YHR165C,GO:0003729
YHR165C,GO:0008237
YHR165C,GO:0017070
YHR165C,GO:0030619
YHR165C,GO:0030620
YHR165C,GO:0030623
YHR165C,GO:0097157
YHR166C,GO:0016567
YHR166C,GO:0031145
YHR166C,GO:0045842
YHR166C,GO:0051301
YHR166C,GO:0000775
YHR166C,GO:0000776
YHR166C,GO:0005634
YHR166C,GO:0005680
YHR166C,GO:0005694
YHR166C,GO:0030332
YHR166C,GO:0061630
YHR167W,GO:0006310
YHR167W,GO:0006368
YHR167W,GO:0006406
YHR167W,GO:0034063
YHR167W,GO:0097185
YHR167W,GO:0000445
YHR167W,GO:0000446
YHR167W,GO:0005634
YHR167W,GO:0003676
YHR168W,GO:0002181
YHR168W,GO:0006412
YHR168W,GO:0005739
YHR168W,GO:0005743
YHR168W,GO:0000287
YHR168W,GO:0003924
YHR168W,GO:0005525
YHR168W,GO:0043022
YHR169W,GO:0000447
YHR169W,GO:0000472
YHR169W,GO:0000480
YHR169W,GO:0006364
YHR169W,GO:0042254
YHR169W,GO:0005634
YHR169W,GO:0005730
YHR169W,GO:0030686
YHR169W,GO:0003676
YHR169W,GO:0003723
YHR169W,GO:0003724
YHR169W,GO:0004386
YHR169W,GO:0005524
YHR169W,GO:0016787
YHR169W,GO:0016887
YHR170W,GO:0000055
YHR170W,GO:0015031
YHR170W,GO:0005634
YHR170W,GO:0005654
YHR170W,GO:0005737
YHR170W,GO:0005829
YHR170W,GO:0030674
YHR170W,GO:0043023
YHR170W,GO:0070180
YHR171W,GO:0000045
YHR171W,GO:0000422
YHR171W,GO:0000423
YHR171W,GO:0006501
YHR171W,GO:0006914
YHR171W,GO:0006995
YHR171W,GO:0015031
YHR171W,GO:0016236
YHR171W,GO:0032258
YHR171W,GO:0032446
YHR171W,GO:0034727
YHR171W,GO:0043412
YHR171W,GO:0044804
YHR171W,GO:0000407
YHR171W,GO:0005737
YHR171W,GO:0005739
YHR171W,GO:0005829
YHR171W,GO:0016020
YHR171W,GO:0008270
YHR171W,GO:0008641
YHR171W,GO:0019778
YHR171W,GO:0019779
YHR172W,GO:0000278
YHR172W,GO:0007020
YHR172W,GO:0031122
YHR172W,GO:0051225
YHR172W,GO:0051321
YHR172W,GO:0000922
YHR172W,GO:0000930
YHR172W,GO:0005634
YHR172W,GO:0005737
YHR172W,GO:0005815
YHR172W,GO:0005816
YHR172W,GO:0005822
YHR172W,GO:0005824
YHR172W,GO:0005856
YHR172W,GO:0005874
YHR172W,GO:0008275
YHR172W,GO:0044732
YHR172W,GO:0043015
YHR172W,GO:0051011
YHR173C,GO:0008150
YHR173C,GO:0000324
YHR173C,GO:0003674
YHR174W,GO:0006096
YHR174W,GO:0032889
YHR174W,GO:0000015
YHR174W,GO:0000324
YHR174W,GO:0005737
YHR174W,GO:0005739
YHR174W,GO:0005829
YHR174W,GO:0005886
YHR174W,GO:0009898
YHR174W,GO:0000287
YHR174W,GO:0004634
YHR174W,GO:0016829
YHR174W,GO:0046872
YHR174W,GO:1904408
YHR175W,GO:0006825
YHR175W,GO:0006878
YHR175W,GO:0015677
YHR175W,GO:0015680
YHR175W,GO:0035434
YHR175W,GO:0000329
YHR175W,GO:0005773
YHR175W,GO:0005774
YHR175W,GO:0005783
YHR175W,GO:0016020
YHR175W,GO:0005375
YHR175W-A,GO:0008150
YHR175W-A,GO:0005575
YHR175W-A,GO:0016020
YHR175W-A,GO:0003674
YHR176W,GO:0006457
YHR176W,GO:0005789
YHR176W,GO:0005829
YHR176W,GO:0004497
YHR176W,GO:0004499
YHR176W,GO:0050660
YHR176W,GO:0050661
YHR177W,GO:0045944
YHR177W,GO:0005634
YHR177W,GO:0003677
YHR178W,GO:0006351
YHR178W,GO:0006355
YHR178W,GO:0006357
YHR178W,GO:0006368
YHR178W,GO:0034599
YHR178W,GO:0045944
YHR178W,GO:0005634
YHR178W,GO:0000981
YHR178W,GO:0003677
YHR178W,GO:0003700
YHR178W,GO:0008270
YHR178W,GO:0043565
YHR178W,GO:0046872
YHR179W,GO:0006915
YHR179W,GO:0005634
YHR179W,GO:0005737
YHR179W,GO:0005739
YHR179W,GO:0003959
YHR179W,GO:0010181
YHR179W,GO:0016491
YHR181W,GO:0006888
YHR181W,GO:0015031
YHR181W,GO:0031505
YHR181W,GO:0045053
YHR181W,GO:0090110
YHR181W,GO:0000139
YHR181W,GO:0005783
YHR181W,GO:0005789
YHR181W,GO:0005794
YHR181W,GO:0016020
YHR181W,GO:0030134
YHR181W,GO:0097020
YHR182W,GO:0007163
YHR182W,GO:0007165
YHR182W,GO:0007264
YHR182W,GO:0030010
YHR182W,GO:0031106
YHR182W,GO:0043547
YHR182W,GO:0005737
YHR182W,GO:0005886
YHR182W,GO:0005933
YHR182W,GO:0005934
YHR182W,GO:0005938
YHR182W,GO:0030659
YHR182W,GO:0032153
YHR182W,GO:0043332
YHR182W,GO:0005096
YHR183W,GO:0006098
YHR183W,GO:0009051
YHR183W,GO:0019521
YHR183W,GO:0034599
YHR183W,GO:0046177
YHR183W,GO:0005737
YHR183W,GO:0005739
YHR183W,GO:0005829
YHR183W,GO:0004616
YHR183W,GO:0016491
YHR183W,GO:0050661
YHR184W,GO:0030435
YHR184W,GO:0030476
YHR184W,GO:0032120
YHR184W,GO:0051301
YHR184W,GO:0051321
YHR184W,GO:0005628
YHR184W,GO:0016020
YHR184W,GO:0070056
YHR184W,GO:0003674
YHR185C,GO:0030435
YHR185C,GO:0030476
YHR185C,GO:0005575
YHR185C,GO:0005634
YHR185C,GO:0005737
YHR185C,GO:0005816
YHR185C,GO:0005856
YHR185C,GO:0003674
YHR186C,GO:0001558
YHR186C,GO:0009267
YHR186C,GO:0010506
YHR186C,GO:0030307
YHR186C,GO:0031929
YHR186C,GO:0071230
YHR186C,GO:0000329
YHR186C,GO:0005737
YHR186C,GO:0005739
YHR186C,GO:0005773
YHR186C,GO:0005774
YHR186C,GO:0005886
YHR186C,GO:0010494
YHR186C,GO:0031931
YHR186C,GO:0030674
YHR186C,GO:0043130
YHR187W,GO:0002098
YHR187W,GO:0006400
YHR187W,GO:0008033
